Datetime,Activity_Type,Heart rate,Calories burned,Exercise duration,Sleep duration,Sleep type duration,Floors climbed
22,Running,150,10,15348,0,0,0
22,Running,149,15,15008,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,68,0,0,0,0,0
22,Running,148,20,18843,0,0,0
22,Running,146,30,23488,0,0,0
22,Running,140,50,33075,0,0,0
10,Running,128,130,101514,0,0,0
0,Running,110,113,43544,0,0,0
0,Running,110,111,42283,0,0,0
0,Running,109,120,45194,0,0,0
0,Running,106,110,39419,0,0,0
0,Running,107,137,46408,0,0,0
0,Running,105,143,45862,0,0,0
0,Running,104,158,46134,0,0,0
2,Running,120,100,64829,0,0,0
5,Running,126,100,77405,0,0,0
10,Floors Climbed,68,0,0,0,0,1
13,No Physical Activity,71,0,0,0,0,0
20,Running,154,20,34050,0,0,0
20,No Physical Activity,76,0,0,0,0,0
22,Running,170,30,38688,0,0,0
22,Running,170,20,21240,0,0,0
22,Running,158,10,7103,0,0,0
11,Floors Climbed,74,0,0,0,0,1
4,Light Sleep,67,0,0,7,14,0
4,Light Sleep,64,0,0,4,9,0
4,REM Sleep,63,0,0,2,5,0
4,REM Sleep,63,0,0,1,3,0
4,REM Sleep,66,0,0,0,1,0
5,Light Sleep,71,0,0,10,20,0
6,Light Sleep,74,0,0,12,25,0
6,Light Sleep,70,0,0,0,0,0
7,Light Sleep,77,0,0,14,27,0
8,Light Sleep,79,0,0,14,28,0
10,Light Sleep,81,0,0,13,26,0
11,Light Sleep,82,0,0,12,25,0
12,Light Sleep,83,0,0,12,24,0
13,Light Sleep,83,0,0,11,23,0
14,Light Sleep,83,0,0,11,22,0
14,Light Sleep,83,0,0,11,22,0
15,Light Sleep,84,0,0,11,20,0
15,Light Sleep,83,0,0,11,21,0
16,Light Sleep,84,0,0,10,18,0
16,Light Sleep,84,0,0,10,19,0
17,Light Sleep,85,0,0,7,15,0
17,Light Sleep,85,0,0,8,16,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,14,0
7,Floors Climbed,66,0,0,0,0,1
0,Light Sleep,56,0,0,11,16,0
0,Light Sleep,54,0,0,6,8,0
0,REM Sleep,54,0,0,1,2,0
1,Light Sleep,59,0,0,13,21,0
1,Light Sleep,58,0,0,13,20,0
1,REM Sleep,58,0,0,0,0,0
2,REM Sleep,63,0,0,0,0,0
2,Light Sleep,60,0,0,10,19,0
2,Light Sleep,60,0,0,7,16,0
3,Light Sleep,51,0,0,8,11,0
3,Light Sleep,59,0,0,6,13,0
3,Light Sleep,58,0,0,4,10,0
3,REM Sleep,57,0,0,3,7,0
3,Light Sleep,51,0,0,6,8,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,55,0,0,2,5,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,Floors Climbed,53,0,0,0,0,1
6,Floors Climbed,55,0,0,0,0,1
12,No Physical Activity,56,0,0,0,0,0
18,No Physical Activity,58,0,0,0,0,0
20,Running,124,110,74607,0,0,0
21,No Physical Activity,64,0,0,0,0,0
22,No Physical Activity,71,0,0,0,0,0
22,Running,150,10,10918,0,0,0
22,Running,152,10,11592,0,0,0
22,Running,150,10,12612,0,0,0
22,Running,146,20,16264,0,0,0
22,Running,140,30,24749,0,0,0
22,Running,132,60,41504,0,0,0
15,Walking,92,160,122640,0,0,0
0,Running,110,119,44439,0,0,0
0,Running,112,117,47357,0,0,0
0,Running,112,117,45616,0,0,0
0,Running,111,123,46743,0,0,0
1,Light Sleep,56,0,0,7,11,0
1,Running,118,150,93727,0,0,0
1,Light Sleep,55,0,0,5,7,0
1,Light Sleep,55,0,0,3,3,0
1,REM Sleep,56,0,0,1,1,0
2,Running,120,130,89019,0,0,0
2,Light Sleep,53,0,0,7,11,0
2,Light Sleep,57,0,0,6,12,0
2,REM Sleep,62,0,0,0,0,0
2,Light Sleep,56,0,0,6,10,0
2,Light Sleep,56,0,0,5,10,0
3,Light Sleep,53,0,0,12,17,0
4,Floors Climbed,55,0,0,0,0,1
5,Running,120,130,100047,0,0,0
6,Light Sleep,65,0,0,1,1,0
9,No Physical Activity,57,0,0,0,0,0
9,Floors Climbed,67,0,0,0,0,1
9,Walking,92,150,126469,0,0,0
16,Walking,96,130,92776,0,0,0
17,No Physical Activity,58,0,0,0,0,0
20,Running,132,80,54154,0,0,0
21,No Physical Activity,61,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,149,10,12786,0,0,0
22,No Physical Activity,69,0,0,0,0,0
22,Running,150,10,15238,0,0,0
22,Running,148,20,17712,0,0,0
22,Running,146,30,22579,0,0,0
22,Running,140,50,32353,0,0,0
0,Running,110,115,43665,0,0,0
0,Running,110,116,44375,0,0,0
0,Running,109,120,45317,0,0,0
0,Running,106,115,40306,0,0,0
0,Running,108,143,49373,0,0,0
0,Running,106,155,48814,0,0,0
0,Running,106,155,46700,0,0,0
2,Running,120,110,70598,0,0,0
5,Running,124,110,80094,0,0,0
9,Running,126,130,102798,0,0,0
11,Running,138,10,12429,0,0,0
16,Running,146,10,22432,0,0,0
21,Running,156,40,69299,0,0,0
21,Running,154,20,13399,0,0,0
22,Running,162,40,51339,0,0,0
14,Floors Climbed,76,0,0,0,0,1
3,REM Sleep,67,0,0,1,3,0
4,Light Sleep,71,0,0,8,17,0
4,REM Sleep,68,0,0,3,8,0
4,REM Sleep,70,0,0,0,1,0
5,Light Sleep,75,0,0,13,28,0
6,Light Sleep,78,0,0,18,34,0
6,Light Sleep,74,0,0,0,0,0
8,Light Sleep,80,0,0,19,35,0
10,Light Sleep,82,0,0,18,34,0
12,Light Sleep,83,0,0,16,31,0
13,Light Sleep,84,0,0,14,28,0
14,Light Sleep,84,0,0,13,25,0
15,Light Sleep,84,0,0,12,22,0
16,Light Sleep,84,0,0,10,18,0
16,Light Sleep,84,0,0,11,20,0
17,Light Sleep,85,0,0,7,14,0
17,Light Sleep,85,0,0,8,15,0
17,Light Sleep,84,0,0,9,17,0
18,REM Sleep,85,0,0,6,14,0
18,Light Sleep,85,0,0,6,14,0
1,Light Sleep,56,0,0,7,12,0
1,Light Sleep,56,0,0,6,10,0
1,Light Sleep,55,0,0,3,4,0
1,REM Sleep,56,0,0,1,1,0
2,Light Sleep,54,0,0,6,11,0
2,REM Sleep,62,0,0,0,0,0
2,Light Sleep,56,0,0,6,10,0
2,Light Sleep,55,0,0,5,10,0
3,Floors Climbed,54,0,0,0,0,1
3,Light Sleep,53,0,0,9,14,0
4,No Physical Activity,63,0,0,0,0,0
4,No Physical Activity,63,0,0,0,0,0
5,No Physical Activity,66,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,Running,120,10,9347,0,0,0
6,No Physical Activity,65,0,0,0,0,0
6,Floors Climbed,56,0,0,0,0,1
6,No Physical Activity,66,0,0,0,0,0
6,Light Sleep,65,0,0,1,1,0
7,No Physical Activity,67,0,0,0,0,0
7,Floors Climbed,70,0,0,0,0,1
7,No Physical Activity,68,0,0,0,0,0
8,Floors Climbed,74,0,0,0,0,1
8,No Physical Activity,70,0,0,0,0,0
8,Light Sleep,68,0,0,9,5,0
8,Light Sleep,66,0,0,2,1,0
9,No Physical Activity,69,0,0,0,0,0
9,Floors Climbed,67,0,0,0,0,1
9,Floors Climbed,66,0,0,0,0,1
10,Floors Climbed,74,0,0,0,0,1
10,Floors Climbed,80,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,No Physical Activity,70,0,0,0,0,0
11,Floors Climbed,69,0,0,0,0,1
12,No Physical Activity,73,0,0,0,0,0
12,No Physical Activity,69,0,0,0,0,0
13,No Physical Activity,64,0,0,0,0,0
13,No Physical Activity,71,0,0,0,0,0
13,Floors Climbed,74,0,0,0,0,1
13,Floors Climbed,71,0,0,0,0,1
14,No Physical Activity,76,0,0,0,0,0
14,Floors Climbed,85,0,0,0,0,1
14,Floors Climbed,78,0,0,0,0,1
15,Floors Climbed,80,0,0,0,0,1
15,No Physical Activity,74,0,0,0,0,0
16,No Physical Activity,80,0,0,0,0,0
17,No Physical Activity,78,0,0,0,0,0
17,Running,146,10,9241,0,0,0
18,No Physical Activity,82,0,0,0,0,0
18,No Physical Activity,76,0,0,0,0,0
18,Running,150,10,8164,0,0,0
19,No Physical Activity,58,0,0,0,0,0
19,Running,150,10,10557,0,0,0
19,Running,152,10,16717,0,0,0
19,Running,146,10,10372,0,0,0
19,Running,128,100,68714,0,0,0
20,No Physical Activity,76,0,0,0,0,0
20,Running,148,10,11749,0,0,0
21,No Physical Activity,82,0,0,0,0,0
21,No Physical Activity,76,0,0,0,0,0
21,Running,150,10,7364,0,0,0
21,Running,148,10,7331,0,0,0
22,Running,150,10,13204,0,0,0
22,Running,149,10,13012,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,Running,150,20,16652,0,0,0
22,No Physical Activity,65,0,0,0,0,0
22,Running,150,15,14306,0,0,0
22,Running,152,10,8185,0,0,0
22,Running,144,40,25935,0,0,0
22,Running,136,60,39089,0,0,0
13,Walking,96,140,104815,0,0,0
0,Running,110,116,43639,0,0,0
0,Running,110,117,44956,0,0,0
0,Running,108,110,38907,0,0,0
0,Running,110,135,51957,0,0,0
0,Running,109,145,49030,0,0,0
0,Running,106,143,45201,0,0,0
0,Running,105,152,45702,0,0,0
1,Light Sleep,56,0,0,10,10,0
1,Light Sleep,54,0,0,9,8,0
1,Light Sleep,52,0,0,8,6,0
1,Light Sleep,50,0,0,6,5,0
1,Light Sleep,48,0,0,5,4,0
1,Floors Climbed,52,0,0,0,0,1
1,Light Sleep,50,0,0,3,3,0
1,Floors Climbed,53,0,0,0,0,1
1,Floors Climbed,53,0,0,0,0,1
1,Floors Climbed,54,0,0,0,0,1
1,Floors Climbed,54,0,0,0,0,1
1,Floors Climbed,55,0,0,0,0,1
1,No Physical Activity,56,0,0,0,0,0
1,Running,118,120,71074,0,0,0
2,Light Sleep,61,0,0,13,15,0
2,Light Sleep,58,0,0,12,12,0
2,No Physical Activity,58,0,0,0,0,0
2,No Physical Activity,57,0,0,0,0,0
3,Light Sleep,67,0,0,15,22,0
3,Light Sleep,64,0,0,14,18,0
3,No Physical Activity,61,0,0,0,0,0
3,No Physical Activity,59,0,0,0,0,0
3,Running,122,110,73706,0,0,0
4,Light Sleep,72,0,0,17,31,0
4,Light Sleep,70,0,0,16,26,0
4,No Physical Activity,63,0,0,0,0,0
4,No Physical Activity,62,0,0,0,0,0
5,Light Sleep,74,0,0,17,34,0
5,No Physical Activity,65,0,0,0,0,0
6,Light Sleep,76,0,0,18,37,0
6,No Physical Activity,70,0,0,0,0,0
6,No Physical Activity,67,0,0,0,0,0
7,Light Sleep,77,0,0,19,40,0
7,Running,146,10,8978,0,0,0
7,Running,126,120,93743,0,0,0
8,Light Sleep,77,0,0,20,40,0
9,Light Sleep,77,0,0,20,39,0
9,Running,154,10,10854,0,0,0
10,Floors Climbed,68,0,0,0,0,1
11,Light Sleep,77,0,0,19,37,0
11,No Physical Activity,69,0,0,0,0,0
12,Light Sleep,77,0,0,18,34,0
12,Running,162,10,13277,0,0,0
13,Light Sleep,77,0,0,16,30,0
14,Light Sleep,78,0,0,14,26,0
14,No Physical Activity,75,0,0,0,0,0
15,Light Sleep,78,0,0,13,23,0
16,Light Sleep,79,0,0,11,19,0
16,Running,170,20,14916,0,0,0
17,Light Sleep,80,0,0,8,14,0
17,Light Sleep,79,0,0,9,17,0
18,Light Sleep,81,0,0,7,12,0
19,Light Sleep,80,0,0,5,9,0
19,No Physical Activity,81,0,0,0,0,0
19,Light Sleep,81,0,0,6,10,0
20,Light Sleep,78,0,0,5,9,0
20,Running,172,20,14477,0,0,0
22,Running,172,20,26713,0,0,0
22,Running,169,20,21844,0,0,0
22,Running,172,20,18535,0,0,0
2,Light Sleep,60,0,0,17,20,0
2,Light Sleep,59,0,0,6,13,0
2,Light Sleep,59,0,0,7,12,0
2,Light Sleep,58,0,0,6,10,0
2,Light Sleep,57,0,0,4,6,0
2,REM Sleep,58,0,0,1,1,0
2,Light Sleep,57,0,0,3,4,0
2,Light Sleep,57,0,0,2,3,0
2,REM Sleep,57,0,0,1,1,0
3,Light Sleep,51,0,0,11,14,0
3,Light Sleep,58,0,0,6,12,0
3,Light Sleep,56,0,0,3,6,0
3,REM Sleep,57,0,0,3,8,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,58,0,0,1,2,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,52,0,0,2,4,0
3,REM Sleep,52,0,0,2,4,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,61,0,0,0,0,0
4,Floors Climbed,54,0,0,0,0,1
5,No Physical Activity,68,0,0,0,0,0
5,No Physical Activity,67,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,Running,120,10,9116,0,0,0
5,No Physical Activity,61,0,0,0,0,0
5,No Physical Activity,61,0,0,0,0,0
6,No Physical Activity,72,0,0,0,0,0
6,No Physical Activity,71,0,0,0,0,0
6,No Physical Activity,67,0,0,0,0,0
6,No Physical Activity,66,0,0,0,0,0
6,No Physical Activity,62,0,0,0,0,0
6,Running,120,10,9241,0,0,0
6,No Physical Activity,62,0,0,0,0,0
6,Light Sleep,65,0,0,1,1,0
6,Light Sleep,65,0,0,1,0,0
7,No Physical Activity,73,0,0,0,0,0
7,No Physical Activity,65,0,0,0,0,0
7,No Physical Activity,62,0,0,0,0,0
7,Floors Climbed,68,0,0,0,0,1
7,Light Sleep,66,0,0,2,1,0
7,Light Sleep,66,0,0,4,3,0
8,No Physical Activity,65,0,0,0,0,0
8,No Physical Activity,63,0,0,0,0,0
8,Floors Climbed,67,0,0,0,0,1
9,Running,150,10,8309,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,Floors Climbed,68,0,0,0,0,1
9,No Physical Activity,61,0,0,0,0,0
9,Floors Climbed,68,0,0,0,0,1
9,No Physical Activity,63,0,0,0,0,0
9,Floors Climbed,66,0,0,0,0,1
9,Light Sleep,67,0,0,2,1,0
10,Floors Climbed,72,0,0,0,0,1
10,Running,152,10,9358,0,0,0
10,Floors Climbed,68,0,0,0,0,1
10,Floors Climbed,67,0,0,0,0,1
11,Floors Climbed,66,0,0,0,0,1
11,No Physical Activity,68,0,0,0,0,0
11,No Physical Activity,64,0,0,0,0,0
12,Running,152,10,11311,0,0,0
13,No Physical Activity,68,0,0,0,0,0
13,No Physical Activity,65,0,0,0,0,0
14,Running,154,10,13934,0,0,0
14,No Physical Activity,73,0,0,0,0,0
15,No Physical Activity,73,0,0,0,0,0
15,Running,154,10,15755,0,0,0
15,No Physical Activity,66,0,0,0,0,0
16,Running,158,10,14899,0,0,0
16,No Physical Activity,57,0,0,0,0,0
16,No Physical Activity,68,0,0,0,0,0
17,Running,162,10,11169,0,0,0
17,No Physical Activity,78,0,0,0,0,0
18,No Physical Activity,84,0,0,0,0,0
18,No Physical Activity,82,0,0,0,0,0
18,No Physical Activity,75,0,0,0,0,0
18,No Physical Activity,69,0,0,0,0,0
18,No Physical Activity,66,0,0,0,0,0
18,Walking,92,130,94068,0,0,0
19,No Physical Activity,73,0,0,0,0,0
20,No Physical Activity,60,0,0,0,0,0
20,No Physical Activity,66,0,0,0,0,0
21,No Physical Activity,71,0,0,0,0,0
21,No Physical Activity,74,0,0,0,0,0
21,No Physical Activity,66,0,0,0,0,0
21,No Physical Activity,70,0,0,0,0,0
21,Running,128,80,53766,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,150,10,9969,0,0,0
22,Running,152,10,10894,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,150,10,12034,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,148,20,14565,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,Running,144,30,20300,0,0,0
22,Running,138,40,31877,0,0,0
0,Running,110,118,44707,0,0,0
0,Running,112,118,47438,0,0,0
0,Running,112,112,42307,0,0,0
0,Running,112,120,46149,0,0,0
1,Light Sleep,58,0,0,6,9,0
1,Running,116,160,92796,0,0,0
1,Light Sleep,56,0,0,4,5,0
1,REM Sleep,55,0,0,2,2,0
1,REM Sleep,58,0,0,1,1,0
2,Light Sleep,59,0,0,6,12,0
2,Running,118,140,88315,0,0,0
2,Light Sleep,58,0,0,6,12,0
3,Running,120,120,88623,0,0,0
3,Light Sleep,51,0,0,10,12,0
3,Light Sleep,63,0,0,0,0,0
3,Light Sleep,54,0,0,5,8,0
3,REM Sleep,56,0,0,3,7,0
3,Light Sleep,51,0,0,4,7,0
3,REM Sleep,55,0,0,3,5,0
3,Light Sleep,51,0,0,4,6,0
3,REM Sleep,52,0,0,3,5,0
4,Floors Climbed,53,0,0,0,0,1
6,Light Sleep,65,0,0,1,1,0
7,Running,122,130,107042,0,0,0
8,No Physical Activity,55,0,0,0,0,0
8,Floors Climbed,67,0,0,0,0,1
11,Walking,92,150,124935,0,0,0
15,No Physical Activity,56,0,0,0,0,0
18,Running,124,120,84452,0,0,0
21,No Physical Activity,59,0,0,0,0,0
21,Running,132,70,47405,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,150,10,10390,0,0,0
22,No Physical Activity,67,0,0,0,0,0
22,Running,152,10,13014,0,0,0
22,Running,150,20,15462,0,0,0
22,Running,146,20,19933,0,0,0
22,Running,142,40,29026,0,0,0
11,Walking,93,140,113602,0,0,0
0,Running,110,118,44202,0,0,0
0,Running,110,106,41213,0,0,0
0,Running,111,120,50043,0,0,0
0,Running,110,127,46244,0,0,0
0,Running,109,132,44375,0,0,0
1,Running,118,130,78123,0,0,0
3,Running,120,110,78269,0,0,0
6,Running,122,120,95254,0,0,0
2,Light Sleep,55,0,0,8,13,0
2,Light Sleep,56,0,0,4,7,0
2,REM Sleep,58,0,0,2,2,0
3,Light Sleep,55,0,0,14,19,0
3,REM Sleep,62,0,0,0,0,0
4,Floors Climbed,57,0,0,0,0,1
6,Light Sleep,66,0,0,1,0,0
8,Floors Climbed,59,0,0,0,0,1
9,Floors Climbed,66,0,0,0,0,1
16,No Physical Activity,59,0,0,0,0,0
19,Running,130,120,82560,0,0,0
20,No Physical Activity,61,0,0,0,0,0
21,Running,132,80,54315,0,0,0
22,No Physical Activity,68,0,0,0,0,0
22,Running,144,25,22587,0,0,0
22,No Physical Activity,70,0,0,0,0,0
22,Running,143,25,22895,0,0,0
22,Running,142,10,8737,0,0,0
22,Running,138,60,40394,0,0,0
13,Walking,98,140,108919,0,0,0
0,Running,110,113,42200,0,0,0
0,Running,110,117,45085,0,0,0
0,Running,109,120,44845,0,0,0
0,Running,106,115,39846,0,0,0
0,Running,108,145,50686,0,0,0
0,Running,105,147,46860,0,0,0
0,Running,105,160,48092,0,0,0
1,Running,120,110,67762,0,0,0
1,Light Sleep,56,0,0,4,5,0
2,Light Sleep,59,0,0,10,15,0
2,Light Sleep,57,0,0,6,10,0
2,REM Sleep,58,0,0,1,1,0
2,Light Sleep,57,0,0,5,7,0
2,Light Sleep,56,0,0,2,3,0
3,Floors Climbed,62,0,0,0,0,1
3,Light Sleep,63,0,0,0,0,0
4,No Physical Activity,64,0,0,0,0,0
4,No Physical Activity,62,0,0,0,0,0
4,No Physical Activity,60,0,0,0,0,0
4,Running,124,100,72652,0,0,0
5,No Physical Activity,65,0,0,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,Running,120,10,9172,0,0,0
5,No Physical Activity,60,0,0,0,0,0
5,No Physical Activity,59,0,0,0,0,0
5,Light Sleep,64,0,0,5,5,0
6,Floors Climbed,65,0,0,0,0,1
6,No Physical Activity,64,0,0,0,0,0
6,No Physical Activity,61,0,0,0,0,0
6,Running,119,10,9251,0,0,0
6,No Physical Activity,60,0,0,0,0,0
6,Light Sleep,65,0,0,1,1,0
6,Light Sleep,64,0,0,2,1,0
7,No Physical Activity,66,0,0,0,0,0
7,No Physical Activity,64,0,0,0,0,0
7,No Physical Activity,62,0,0,0,0,0
7,Light Sleep,67,0,0,6,4,0
7,Light Sleep,65,0,0,2,1,0
8,No Physical Activity,68,0,0,0,0,0
8,No Physical Activity,65,0,0,0,0,0
8,No Physical Activity,64,0,0,0,0,0
8,Floors Climbed,70,0,0,0,0,1
8,Floors Climbed,67,0,0,0,0,1
8,Floors Climbed,66,0,0,0,0,1
8,Running,128,120,94136,0,0,0
8,Light Sleep,67,0,0,2,1,0
8,Light Sleep,67,0,0,3,2,0
9,No Physical Activity,65,0,0,0,0,0
9,Floors Climbed,67,0,0,0,0,1
9,No Physical Activity,62,0,0,0,0,0
10,No Physical Activity,69,0,0,0,0,0
10,Floors Climbed,68,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,No Physical Activity,66,0,0,0,0,0
10,No Physical Activity,63,0,0,0,0,0
10,Floors Climbed,66,0,0,0,0,1
11,No Physical Activity,71,0,0,0,0,0
11,Floors Climbed,73,0,0,0,0,1
11,Floors Climbed,68,0,0,0,0,1
11,No Physical Activity,64,0,0,0,0,0
11,No Physical Activity,68,0,0,0,0,0
12,No Physical Activity,70,0,0,0,0,0
12,No Physical Activity,67,0,0,0,0,0
12,Floors Climbed,71,0,0,0,0,1
13,No Physical Activity,71,0,0,0,0,0
13,Floors Climbed,75,0,0,0,0,1
13,No Physical Activity,66,0,0,0,0,0
14,Floors Climbed,73,0,0,0,0,1
14,No Physical Activity,67,0,0,0,0,0
15,No Physical Activity,74,0,0,0,0,0
15,Floors Climbed,80,0,0,0,0,1
15,No Physical Activity,65,0,0,0,0,0
16,No Physical Activity,70,0,0,0,0,0
16,Floors Climbed,80,0,0,0,0,1
16,No Physical Activity,79,0,0,0,0,0
16,No Physical Activity,65,0,0,0,0,0
16,Running,142,10,8094,0,0,0
16,No Physical Activity,69,0,0,0,0,0
17,No Physical Activity,77,0,0,0,0,0
17,No Physical Activity,74,0,0,0,0,0
17,No Physical Activity,65,0,0,0,0,0
18,No Physical Activity,70,0,0,0,0,0
18,No Physical Activity,69,0,0,0,0,0
18,No Physical Activity,69,0,0,0,0,0
19,No Physical Activity,74,0,0,0,0,0
19,Running,154,10,15612,0,0,0
19,Running,142,10,6899,0,0,0
19,No Physical Activity,65,0,0,0,0,0
19,No Physical Activity,69,0,0,0,0,0
19,Running,160,10,7668,0,0,0
20,No Physical Activity,70,0,0,0,0,0
20,No Physical Activity,74,0,0,0,0,0
21,No Physical Activity,74,0,0,0,0,0
21,No Physical Activity,72,0,0,0,0,0
21,Floors Climbed,66,0,0,0,0,1
21,No Physical Activity,70,0,0,0,0,0
22,Running,174,20,24043,0,0,0
22,Running,170,10,22869,0,0,0
22,Running,170,20,18082,0,0,0
22,No Physical Activity,75,0,0,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,75,0,0,0,0,0
22,Floors Climbed,72,0,0,0,0,1
22,No Physical Activity,74,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Floors Climbed,69,0,0,0,0,1
22,Running,168,10,9620,0,0,0
10,Floors Climbed,68,0,0,0,0,1
12,Running,152,10,8911,0,0,0
0,Floors Climbed,54,0,0,0,0,1
0,Floors Climbed,52,0,0,0,0,1
0,Floors Climbed,51,0,0,0,0,1
0,Floors Climbed,50,0,0,0,0,1
0,Floors Climbed,49,0,0,0,0,1
0,Light Sleep,49,0,0,8,6,0
0,Light Sleep,49,0,0,5,3,0
0,No Physical Activity,58,0,0,0,0,0
0,Light Sleep,49,0,0,3,1,0
0,Floors Climbed,53,0,0,0,0,1
0,Light Sleep,50,0,0,2,1,0
0,Floors Climbed,52,0,0,0,0,1
1,Floors Climbed,60,0,0,0,0,1
1,Floors Climbed,57,0,0,0,0,1
1,No Physical Activity,61,0,0,0,0,0
2,Light Sleep,66,0,0,18,32,0
2,Floors Climbed,63,0,0,0,0,1
3,Light Sleep,69,0,0,19,37,0
3,No Physical Activity,65,0,0,0,0,0
4,Light Sleep,71,0,0,20,40,0
5,Light Sleep,73,0,0,21,42,0
6,Light Sleep,74,0,0,20,42,0
6,Running,142,10,7302,0,0,0
8,Light Sleep,75,0,0,20,39,0
9,Light Sleep,75,0,0,19,35,0
11,Light Sleep,75,0,0,16,30,0
13,Light Sleep,76,0,0,14,25,0
14,Light Sleep,76,0,0,12,21,0
15,Light Sleep,77,0,0,10,17,0
16,Light Sleep,78,0,0,8,14,0
16,Light Sleep,77,0,0,9,15,0
17,Light Sleep,79,0,0,6,11,0
17,Light Sleep,79,0,0,7,12,0
17,Light Sleep,78,0,0,8,13,0
18,Light Sleep,80,0,0,6,11,0
19,Light Sleep,79,0,0,5,10,0
19,Light Sleep,80,0,0,5,11,0
20,Light Sleep,78,0,0,5,9,0
1,Light Sleep,57,0,0,6,10,0
1,Light Sleep,56,0,0,4,5,0
1,REM Sleep,56,0,0,1,2,0
2,Light Sleep,59,0,0,8,15,0
2,Light Sleep,58,0,0,8,13,0
2,REM Sleep,60,0,0,0,0,0
3,No Physical Activity,62,0,0,0,0,0
3,Floors Climbed,52,0,0,0,0,1
3,Light Sleep,57,0,0,6,12,0
3,Light Sleep,57,0,0,4,9,0
3,REM Sleep,57,0,0,3,7,0
3,REM Sleep,56,0,0,3,6,0
3,Light Sleep,50,0,0,5,8,0
3,REM Sleep,55,0,0,2,5,0
3,Light Sleep,50,0,0,5,7,0
3,REM Sleep,54,0,0,2,4,0
3,Light Sleep,50,0,0,4,6,0
3,REM Sleep,51,0,0,3,5,0
3,REM Sleep,52,0,0,2,4,0
4,No Physical Activity,62,0,0,0,0,0
5,No Physical Activity,62,0,0,0,0,0
5,Running,120,10,9131,0,0,0
5,Floors Climbed,55,0,0,0,0,1
5,No Physical Activity,60,0,0,0,0,0
5,Light Sleep,65,0,0,0,0,0
6,No Physical Activity,65,0,0,0,0,0
7,No Physical Activity,66,0,0,0,0,0
8,No Physical Activity,67,0,0,0,0,0
8,Floors Climbed,68,0,0,0,0,1
8,Light Sleep,67,0,0,5,3,0
8,Light Sleep,66,0,0,2,1,0
9,Floors Climbed,67,0,0,0,0,1
9,Floors Climbed,66,0,0,0,0,1
10,Floors Climbed,73,0,0,0,0,1
10,Floors Climbed,68,0,0,0,0,1
10,No Physical Activity,68,0,0,0,0,0
11,No Physical Activity,56,0,0,0,0,0
12,No Physical Activity,70,0,0,0,0,0
14,No Physical Activity,74,0,0,0,0,0
15,No Physical Activity,71,0,0,0,0,0
18,No Physical Activity,74,0,0,0,0,0
18,No Physical Activity,58,0,0,0,0,0
18,No Physical Activity,71,0,0,0,0,0
20,No Physical Activity,74,0,0,0,0,0
20,No Physical Activity,71,0,0,0,0,0
20,Running,126,100,67879,0,0,0
21,No Physical Activity,63,0,0,0,0,0
21,No Physical Activity,75,0,0,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,152,10,11231,0,0,0
22,Running,152,10,11910,0,0,0
22,No Physical Activity,75,0,0,0,0,0
22,Running,150,10,13146,0,0,0
22,No Physical Activity,74,0,0,0,0,0
22,Running,148,20,16442,0,0,0
22,No Physical Activity,72,0,0,0,0,0
22,Running,144,30,23892,0,0,0
22,Running,136,60,38348,0,0,0
15,Walking,92,160,119236,0,0,0
0,Running,110,117,43881,0,0,0
0,Running,112,114,46056,0,0,0
0,Running,112,113,43383,0,0,0
0,Running,111,130,46824,0,0,0
0,Running,112,143,49849,0,0,0
1,Running,116,160,94741,0,0,0
2,Floors Climbed,60,0,0,0,0,1
2,Running,118,130,90572,0,0,0
2,Light Sleep,57,0,0,7,9,0
